Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2020-01-01,03:45,21.99,25.74,22.00,,,,,,1.00,1.00,-55.00,57.00,-48.00,45.00,-47.00,51.00,-57.00,61.00
2020-01-01,04:00,21.92,25.51,23.00,,,,,,1.00,1.00,-51.00,53.00,-50.00,54.00,-61.00,52.00,-69.00,65.00
2020-01-01,04:15,,,,,,,,,,,,,,,,,,
2020-01-01,04:30,21.73,25.56,30.00,,,,,,1.00,1.00,-55.00,54.00,-58.00,53.00,-58.00,53.00,-68.00,58.00
2020-01-01,04:45,21.76,25.86,254.00,,,,,,1.00,1.00,-55.00,53.00,-48.00,45.00,-60.00,55.00,-62.00,58.00
2020-01-01,05:00,22.03,26.15,68.00,,,,,,0.00,1.00,-51.00,48.00,-47.00,51.00,-50.00,55.00,-65.00,57.00
2020-01-01,05:15,22.09,25.72,29.00,,,,,,0.00,0.00,-51.00,56.00,-46.00,42.00,-49.00,50.00,-54.00,58.00
2020-01-01,05:30,22.04,25.42,23.00,,,,,,0.00,0.00,-53.00,55.00,-50.00,54.00,-46.00,53.00,-69.00,52.00
2020-01-01,05:45,21.93,25.47,24.00,,,,,,0.00,0.00,-52.00,50.00,-46.00,46.00,-59.00,47.00,-58.00,52.00
2020-01-01,06:00,,,,,,,,,,,,,,,,,,
2020-01-01,06:15,21.72,25.56,27.00,,,,,,0.00,0.00,-55.00,54.00,-60.00,48.00,-51.00,52.00,-65.00,56.00
2020-01-01,06:30,21.92,25.75,25.00,,,,,,0.00,0.00,-66.00,53.00,-64.00,52.00,-51.00,57.00,-56.00,49.00
2020-01-01,06:45,22.03,25.39,26.00,,,,,,0.00,0.00,-57.00,69.00,-49.00,50.00,-50.00,47.00,-53.00,60.00
2020-01-01,07:00,,,,,,,,,,,,,,,,,,
2020-01-01,07:15,21.97,25.17,24.00,,,,,,0.00,0.00,-57.00,56.00,-59.00,51.00,-51.00,51.00,-59.00,56.00
2020-01-01,07:30,21.79,25.22,26.00,,,,,,0.00,0.00,-56.00,62.00,-53.00,48.00,-54.00,52.00,-57.00,56.00
2020-01-01,07:45,21.90,25.46,25.00,,,,,,0.00,0.00,-55.00,55.00,-52.00,46.00,-51.00,50.00,-55.00,53.00
2020-01-01,08:00,21.95,25.28,26.00,,,,,,0.00,0.00,-53.00,55.00,-49.00,44.00,-49.00,51.00,-57.00,51.00
2020-01-01,08:15,21.95,25.05,22.00,,,,,,0.00,0.00,-47.00,46.00,-47.00,46.00,-45.00,50.00,-56.00,52.00
2020-01-01,08:30,21.87,25.10,27.00,,,,,,0.00,0.00,-53.00,48.00,-46.00,50.00,-53.00,53.00,-57.00,56.00
2020-01-01,08:45,21.74,25.11,25.00,,,,,,0.00,0.00,-61.00,53.00,-57.00,46.00,-53.00,56.00,-60.00,58.00
2020-01-01,09:00,21.94,25.33,31.00,,,,,,0.00,0.00,-57.00,52.00,-50.00,54.00,-51.00,51.00,-61.00,61.00
2020-01-01,09:15,22.07,25.07,22.00,,,,,,0.00,0.00,-60.00,60.00,-50.00,49.00,-52.00,55.00,-64.00,54.00
2020-01-01,09:30,22.06,24.84,23.00,,,,,,0.00,0.00,-53.00,50.00,-44.00,53.00,-49.00,46.00,-50.00,46.00
2020-01-01,09:45,21.98,24.90,25.00,,,,,,0.00,0.00,-60.00,54.00,-61.00,55.00,-50.00,55.00,-64.00,58.00
2020-01-01,10:00,,,,,,,,,,,,,,,,,,
2020-01-01,10:15,21.86,24.98,26.00,,,,,,0.00,0.00,-57.00,54.00,-56.00,48.00,-56.00,49.00,-57.00,64.00
2020-01-01,10:30,21.66,25.05,27.00,,,,,,0.00,0.00,-52.00,52.00,-51.00,54.00,-62.00,58.00,-61.00,64.00
2020-01-01,10:45,21.79,25.23,23.00,,,,,,0.00,0.00,-52.00,49.00,-49.00,43.00,-51.00,50.00,-176.00,62.00
2020-01-01,11:00,22.05,25.25,23.00,,,,,,0.00,0.00,-62.00,53.00,-55.00,47.00,-50.00,51.00,-57.00,48.00
2020-01-01,11:15,22.12,24.90,20.00,,,,,,0.00,0.00,-56.00,59.00,-49.00,45.00,-61.00,48.00,-57.00,54.00
2020-01-01,11:30,22.05,24.71,22.00,,,,,,0.00,0.00,-54.00,56.00,-48.00,52.00,-54.00,53.00,-53.00,58.00
2020-01-01,11:45,21.87,24.89,29.00,,,,,,0.00,0.00,-53.00,59.00,-50.00,50.00,-54.00,52.00,-56.00,62.00
2020-01-01,12:00,22.02,25.07,32.00,,,,,,0.00,0.00,-57.00,54.00,-51.00,48.00,-50.00,49.00,-60.00,62.00
2020-01-01,12:15,22.04,24.91,22.00,,,,,,0.00,0.00,-51.00,48.00,-57.00,53.00,-49.00,48.00,-56.00,58.00
2020-01-01,12:30,22.03,24.85,227.00,,,,,,0.00,1.00,-60.00,51.00,-51.00,54.00,-61.00,56.00,-59.00,55.00
2020-01-01,12:45,22.01,24.90,21.00,,,,,,1.00,1.00,-52.00,54.00,-48.00,43.00,-44.00,48.00,-46.00,53.00
2020-01-01,13:00,21.84,25.02,305.00,,,,,,1.00,4.00,-67.00,55.00,-62.00,52.00,-65.00,61.00,-60.00,57.00
2020-01-01,13:15,21.78,25.52,403.00,,,,,,2.00,4.00,-55.00,52.00,-50.00,54.00,-46.00,47.00,-71.00,49.00
2020-01-01,13:30,21.92,25.47,326.00,,,,,,3.00,7.00,-54.00,56.00,-58.00,44.00,-52.00,53.00,-50.00,59.00
2020-01-01,13:45,21.91,25.36,22.00,,,,,,6.00,8.00,-47.00,54.00,-41.00,47.00,-49.00,45.00,-57.00,48.00
2020-01-01,14:00,21.82,25.76,361.00,,,,,,7.00,16.00,-52.00,54.00,-54.00,57.00,-53.00,56.00,-56.00,53.00
2020-01-01,14:15,22.01,26.37,350.00,,,,,,13.00,17.00,-66.00,56.00,-49.00,49.00,-61.00,54.00,-50.00,63.00
2020-01-01,14:30,22.12,26.05,210.00,,,,,,13.00,17.00,-49.00,49.00,-55.00,45.00,-53.00,50.00,-54.00,52.00
2020-01-01,14:45,22.14,26.32,248.00,,,,,,14.00,18.00,-44.00,42.00,-43.00,66.00,-44.00,63.00,-50.00,42.00
2020-01-01,15:00,22.17,26.15,235.00,,,,,,18.00,19.00,-49.00,51.00,-43.00,38.00,-51.00,53.00,-53.00,57.00
2020-01-01,15:15,21.96,25.68,281.00,,,,,,12.00,19.00,-51.00,56.00,-49.00,50.00,-53.00,49.00,-60.00,58.00
2020-01-01,15:30,21.79,25.79,353.00,,,,,,13.00,21.00,-53.00,50.00,-79.00,96.00,-96.00,103.00,-65.00,58.00
2020-01-01,15:45,21.83,26.00,290.00,,,,,,14.00,23.00,-57.00,52.00,-56.00,64.00,-49.00,54.00,-51.00,56.00
2020-01-01,16:00,21.80,25.83,393.00,,,,,,14.00,21.00,-56.00,48.00,-53.00,59.00,-55.00,59.00,-68.00,55.00
2020-01-01,16:15,21.82,25.96,26.00,,,,,,17.00,66.00,-59.00,59.00,-50.00,52.00,-58.00,53.00,-64.00,58.00
2020-01-01,16:30,21.94,26.44,22.00,,,,,,17.00,19.00,-57.00,47.00,-45.00,43.00,-40.00,49.00,-53.00,50.00
2020-01-01,16:45,22.02,26.48,473.00,,,,,,11.00,22.00,-65.00,90.00,-100.00,211.00,-92.00,170.00,-67.00,113.00
2020-01-01,17:00,22.08,26.52,245.00,,,,,,10.00,15.00,-52.00,53.00,-48.00,45.00,-46.00,42.00,-54.00,47.00
2020-01-01,17:15,22.04,27.11,179.00,,,,,,12.00,16.00,-50.00,49.00,-44.00,43.00,-51.00,45.00,-56.00,54.00
2020-01-01,17:30,21.99,27.38,433.00,,,,,,12.00,17.00,-49.00,53.00,-43.00,54.00,-45.00,52.00,-54.00,50.00
2020-01-01,17:45,21.97,27.24,378.00,,,,,,10.00,17.00,-53.00,52.00,-67.00,49.00,-60.00,82.00,-57.00,54.00
2020-01-01,18:00,22.04,27.34,223.00,,,,,,12.00,20.00,-47.00,53.00,-48.00,49.00,-52.00,43.00,-52.00,53.00
2020-01-01,18:15,22.14,27.50,220.00,,,,,,,,,,,,,,,
2020-01-01,18:30,22.14,26.99,477.00,,,,,,17.00,28.00,-51.00,58.00,-47.00,43.00,-48.00,47.00,-58.00,54.00
2020-01-01,18:45,21.97,27.01,411.00,,,,,,19.00,28.00,-62.00,48.00,-52.00,45.00,-56.00,48.00,-55.00,55.00
2020-01-01,19:00,22.11,27.26,273.00,,,,,,19.00,25.00,-55.00,54.00,-52.00,44.00,-55.00,51.00,-53.00,56.00
2020-01-01,19:15,22.12,26.97,406.00,,,,,,12.00,22.00,-105.00,145.00,-155.00,310.00,-162.00,370.00,-113.00,193.00
2020-01-01,19:30,22.06,26.99,418.00,,,,,,20.00,31.00,-47.00,44.00,-50.00,47.00,-52.00,47.00,-56.00,47.00
2020-01-01,19:45,22.15,26.74,409.00,,,,,,16.00,24.00,-46.00,50.00,-58.00,49.00,-69.00,70.00,-54.00,58.00
2020-01-01,20:00,22.07,26.83,535.00,,,,,,9.00,19.00,-51.00,55.00,-59.00,57.00,-62.00,63.00,-53.00,69.00
2020-01-01,20:15,21.93,26.93,345.00,,,,,,8.00,12.00,-53.00,53.00,-57.00,45.00,-46.00,47.00,-58.00,53.00
2020-01-01,20:30,21.80,26.70,21.00,,,,,,7.00,7.00,-47.00,45.00,-39.00,47.00,-54.00,39.00,-49.00,48.00
2020-01-01,20:45,21.68,26.75,48.00,,,,,,3.00,6.00,-56.00,59.00,-57.00,51.00,-53.00,57.00,-74.00,60.00
2020-01-01,21:00,21.85,27.27,352.00,,,,,,2.00,4.00,-50.00,47.00,-49.00,54.00,-57.00,66.00,-374.00,60.00
2020-01-01,21:15,22.23,27.05,432.00,,,,,,1.00,3.00,-59.00,54.00,-55.00,54.00,-64.00,63.00,-55.00,56.00
2020-01-01,21:30,22.28,26.74,248.00,,,,,,1.00,2.00,-67.00,46.00,-65.00,55.00,-55.00,69.00,-57.00,51.00
2020-01-01,21:45,22.28,26.78,500.00,,,,,,1.00,3.00,-55.00,126.00,-91.00,202.00,-127.00,284.00,-92.00,124.00
2020-01-01,22:00,22.24,28.05,550.00,,,,,,2.00,3.00,-55.00,48.00,-51.00,56.00,-62.00,73.00,-66.00,78.00
2020-01-01,22:15,22.33,28.12,508.00,,,,,,2.00,4.00,-69.00,51.00,-93.00,127.00,-141.00,112.00,-80.00,73.00
2020-01-01,22:30,22.43,28.21,396.00,,,,,,3.00,4.00,-51.00,51.00,-63.00,55.00,-64.00,58.00,-48.00,61.00
2020-01-01,22:45,22.36,27.77,441.00,,,,,,3.00,4.00,-59.00,57.00,-72.00,55.00,-69.00,70.00,-52.00,68.00
2020-01-01,23:00,22.15,27.48,554.00,,,,,,4.00,5.00,-47.00,50.00,-46.00,44.00,-50.00,46.00,-52.00,59.00
2020-01-01,23:15,,,,,,,,,,,,,,,,,,
2020-01-01,23:30,21.86,27.12,30.00,,,,,,5.00,5.00,-53.00,50.00,-57.00,55.00,-50.00,47.00,-55.00,56.00
2020-01-01,23:45,21.93,27.55,531.00,,,,,,3.00,4.00,-55.00,49.00,-49.00,57.00,-64.00,67.00,-57.00,55.00
2020-01-02,00:00,22.14,27.42,24.00,,,,,,4.00,4.00,-53.00,44.00,-43.00,43.00,-46.00,45.00,-56.00,52.00
2020-01-02,00:15,22.09,27.02,410.00,,,,,,3.00,4.00,-52.00,46.00,-63.00,71.00,-55.00,75.00,-59.00,52.00
2020-01-02,00:30,21.96,26.92,452.00,,,,,,4.00,4.00,-53.00,58.00,-55.00,58.00,-71.00,59.00,-78.00,57.00
2020-01-02,00:45,21.87,26.69,24.00,,,,,,4.00,4.00,-57.00,46.00,-54.00,44.00,-44.00,43.00,-51.00,51.00
2020-01-02,01:00,21.81,26.76,25.00,,,,,,4.00,4.00,-71.00,69.00,-57.00,62.00,-68.00,62.00,-76.00,64.00
2020-01-02,01:15,22.04,27.05,325.00,,,,,,4.00,4.00,-59.00,50.00,-56.00,59.00,-97.00,73.00,-165.00,59.00
2020-01-02,01:30,22.02,26.60,449.00,,,,,,2.00,4.00,-60.00,65.00,-61.00,64.00,-60.00,68.00,-58.00,72.00
2020-01-02,01:45,21.95,26.65,630.00,,,,,,1.00,2.00,-71.00,72.00,-92.00,199.00,-126.00,205.00,-97.00,123.00
2020-01-02,02:00,21.92,26.37,24.00,,,,,,2.00,2.00,-48.00,51.00,-47.00,48.00,-48.00,46.00,-61.00,48.00
2020-01-02,02:15,,,,,,,,,,,,,,,,,,
2020-01-02,02:30,21.73,26.33,26.00,,,,,,2.00,2.00,-62.00,55.00,-47.00,50.00,-50.00,50.00,-55.00,60.00
2020-01-02,02:45,21.94,26.52,46.00,,,,,,2.00,2.00,-54.00,54.00,-50.00,47.00,-53.00,51.00,-53.00,58.00
2020-01-02,03:00,22.19,26.33,357.00,,,,,,0.00,2.00,-53.00,49.00,-68.00,63.00,-66.00,54.00,-59.00,51.00
2020-01-02,03:15,22.18,25.91,27.00,,,,,,0.00,0.00,-52.00,55.00,-48.00,46.00,-51.00,47.00,-52.00,48.00
2020-01-02,03:30,22.11,25.69,25.00,,,,,,0.00,0.00,-54.00,52.00,-56.00,55.00,-53.00,53.00,-61.00,51.00
2020-01-02,03:45,21.95,25.87,29.00,,,,,,0.00,0.00,-53.00,56.00,-51.00,50.00,-55.00,49.00,-52.00,59.00
2020-01-02,04:00,22.05,26.03,25.00,,,,,,0.00,0.00,-63.00,54.00,-53.00,57.00,-51.00,57.00,-66.00,50.00
2020-01-02,04:15,22.06,25.81,687.00,,,,,,0.00,0.00,-63.00,74.00,-111.00,176.00,-131.00,185.00,-72.00,106.00
2020-01-02,04:30,22.04,25.57,22.00,,,,,,0.00,0.00,-53.00,53.00,-48.00,56.00,-54.00,57.00,-62.00,60.00
2020-01-02,04:45,21.90,25.54,27.00,,,,,,0.00,0.00,-58.00,55.00,-52.00,58.00,-54.00,55.00,-55.00,56.00
2020-01-02,05:00,21.77,25.55,17.00,,,,,,0.00,0.00,-54.00,52.00,-51.00,57.00,-51.00,51.00,-55.00,55.00
2020-01-02,05:15,21.94,25.76,24.00,,,,,,0.00,0.00,-51.00,55.00,-44.00,51.00,-52.00,51.00,-54.00,61.00
2020-01-02,05:30,21.95,25.50,21.00,,,,,,0.00,0.00,-63.00,55.00,-49.00,53.00,-62.00,53.00,-54.00,62.00
2020-01-02,05:45,21.92,25.26,24.00,,,,,,0.00,0.00,-54.00,55.00,-52.00,54.00,-52.00,53.00,-60.00,58.00
2020-01-02,06:00,21.78,25.31,26.00,,,,,,0.00,0.00,-56.00,51.00,-44.00,51.00,-60.00,49.00,-57.00,57.00
2020-01-02,06:15,21.91,25.60,280.00,,,,,,0.00,0.00,-61.00,54.00,-53.00,54.00,-58.00,63.00,-63.00,66.00
2020-01-02,06:30,21.92,25.53,25.00,,,,,,0.00,0.00,-50.00,54.00,-48.00,52.00,-54.00,52.00,-61.00,53.00
2020-01-02,06:45,21.88,25.25,27.00,,,,,,0.00,0.00,-64.00,53.00,-55.00,48.00,-53.00,51.00,-56.00,63.00
2020-01-02,07:00,21.77,25.20,23.00,,,,,,0.00,0.00,-51.00,63.00,-53.00,48.00,-58.00,54.00,-55.00,60.00
2020-01-02,07:15,21.92,25.38,24.00,,,,,,0.00,0.00,-57.00,51.00,-51.00,50.00,-53.00,57.00,-64.00,57.00
2020-01-02,07:30,21.94,25.15,24.00,,,,,,0.00,0.00,-67.00,50.00,-49.00,44.00,-48.00,46.00,-54.00,50.00
2020-01-02,07:45,21.94,24.93,21.00,,,,,,0.00,0.00,-58.00,51.00,-45.00,46.00,-55.00,53.00,-70.00,57.00
2020-01-02,08:00,21.86,24.90,27.00,,,,,,0.00,0.00,-55.00,53.00,-53.00,50.00,-54.00,50.00,-55.00,59.00
2020-01-02,08:15,21.67,25.05,27.00,,,,,,0.00,0.00,-55.00,58.00,-50.00,44.00,-62.00,57.00,-62.00,56.00
2020-01-02,08:30,21.86,25.19,24.00,,,,,,0.00,0.00,-61.00,58.00,-47.00,48.00,-57.00,56.00,-63.00,57.00
2020-01-02,08:45,22.06,25.02,180.00,,,,,,0.00,0.00,-59.00,46.00,-50.00,42.00,-50.00,52.00,-51.00,60.00
2020-01-02,09:00,22.07,24.77,137.00,,,,,,0.00,0.00,-53.00,58.00,-46.00,49.00,-51.00,51.00,-66.00,55.00
2020-01-02,09:15,21.97,24.74,24.00,,,,,,0.00,0.00,-53.00,61.00,-49.00,48.00,-49.00,52.00,-56.00,66.00
2020-01-02,09:30,21.83,24.85,26.00,,,,,,0.00,0.00,-56.00,58.00,-54.00,52.00,-56.00,53.00,-61.00,59.00
2020-01-02,09:45,21.69,24.83,23.00,,,,,,0.00,0.00,-53.00,53.00,-48.00,44.00,-49.00,50.00,-176.00,60.00
2020-01-02,10:00,21.89,25.13,23.00,,,,,,0.00,0.00,-51.00,58.00,-51.00,54.00,-55.00,50.00,-60.00,54.00
2020-01-02,10:15,21.99,25.00,351.00,,,,,,0.00,0.00,-52.00,54.00,-49.00,51.00,-50.00,45.00,-54.00,52.00
2020-01-02,10:30,22.12,24.99,203.00,,,,,,0.00,0.00,-49.00,60.00,-51.00,49.00,-48.00,48.00,-60.00,54.00
2020-01-02,10:45,21.99,24.90,24.00,,,,,,0.00,0.00,-55.00,52.00,-49.00,42.00,-49.00,43.00,-57.00,56.00
2020-01-02,11:00,21.89,25.09,246.00,,,,,,0.00,0.00,-63.00,62.00,-51.00,49.00,-52.00,49.00,-56.00,51.00
2020-01-02,11:15,21.84,26.05,363.00,,,,,,0.00,0.00,-55.00,52.00,-56.00,52.00,-70.00,51.00,-55.00,54.00
2020-01-02,11:30,21.76,26.16,22.00,,,,,,0.00,0.00,-53.00,51.00,-54.00,46.00,-49.00,51.00,-59.00,54.00
2020-01-02,11:45,21.93,26.28,36.00,,,,,,0.00,0.00,-55.00,60.00,-49.00,48.00,-46.00,48.00,-60.00,50.00
2020-01-02,12:00,22.00,26.03,22.00,,,,,,0.00,0.00,-53.00,61.00,-51.00,48.00,-53.00,48.00,-55.00,54.00
2020-01-02,12:15,21.99,25.52,19.00,,,,,,0.00,0.00,-53.00,45.00,-45.00,46.00,-53.00,46.00,-56.00,47.00
2020-01-02,12:30,21.89,25.70,27.00,,,,,,0.00,1.00,-56.00,56.00,-52.00,56.00,-54.00,57.00,-56.00,60.00
2020-01-02,12:45,21.76,25.96,435.00,,,,,,1.00,2.00,-57.00,56.00,-66.00,53.00,-77.00,75.00,-102.00,67.00
2020-01-02,13:00,22.04,27.45,286.00,,,,,,1.00,66.00,-56.00,91.00,-68.00,118.00,-69.00,102.00,-56.00,83.00
2020-01-02,13:15,22.17,26.72,22.00,,,,,,3.00,3.00,-47.00,50.00,-44.00,42.00,-46.00,43.00,-55.00,48.00
2020-01-02,13:30,,,,,,,,,,,,,,,,,,
2020-01-02,13:45,22.02,26.50,24.00,,,,,,3.00,8.00,-54.00,57.00,-51.00,48.00,-50.00,49.00,-63.00,56.00
2020-01-02,14:00,21.74,26.17,27.00,,,,,,8.00,11.00,-61.00,52.00,-50.00,53.00,-56.00,49.00,-56.00,57.00
2020-01-02,14:15,21.89,26.33,254.00,,,,,,11.00,13.00,-52.00,55.00,-62.00,54.00,-48.00,65.00,-55.00,57.00
2020-01-02,14:30,22.19,26.51,397.00,,,,,,11.00,16.00,-58.00,51.00,-48.00,48.00,-45.00,58.00,-61.00,58.00
2020-01-02,14:45,22.30,25.97,25.00,,,,,,17.00,21.00,-54.00,51.00,-44.00,50.00,-53.00,46.00,-55.00,60.00
2020-01-02,15:00,22.21,25.70,339.00,,,,,,17.00,22.00,-55.00,50.00,-51.00,49.00,-67.00,56.00,-56.00,54.00
2020-01-02,15:15,22.09,25.91,401.00,,,,,,17.00,23.00,-55.00,63.00,-108.00,114.00,-117.00,124.00,-64.00,68.00
2020-01-02,15:30,22.06,26.00,,,,,,,,,,,,,,,,
2020-01-02,15:45,21.96,25.94,381.00,,,,,,18.00,32.00,-58.00,81.00,-79.00,140.00,-80.00,161.00,-64.00,86.00
2020-01-02,16:00,21.85,25.85,,,,,,,,,-49.00,54.00,-49.00,68.00,-57.00,73.00,-48.00,52.00
2020-01-02,16:15,21.78,26.04,224.00,,,,,,20.00,30.00,-58.00,60.00,-48.00,51.00,-50.00,52.00,-59.00,55.00
2020-01-02,16:30,21.63,26.29,323.00,,,,,,25.00,32.00,-52.00,60.00,-47.00,56.00,-50.00,49.00,-58.00,54.00
2020-01-02,16:45,21.91,26.64,204.00,,,,,,19.00,33.00,-54.00,51.00,-50.00,48.00,-60.00,58.00,-63.00,63.00
2020-01-02,17:00,22.18,26.40,341.00,,,,,,27.00,43.00,-54.00,50.00,-50.00,56.00,-49.00,49.00,-55.00,46.00
2020-01-02,17:15,,,,,,,,,,,,,,,,,,
2020-01-02,17:30,22.10,25.93,28.00,,,,,,36.00,62.00,-63.00,51.00,-55.00,49.00,-54.00,49.00,-62.00,60.00
2020-01-02,17:45,21.93,26.08,305.00,,,,,,19.00,47.00,-56.00,62.00,-46.00,59.00,-56.00,60.00,-54.00,66.00
2020-01-02,18:00,21.87,26.43,385.00,,,,,,20.00,30.00,-55.00,44.00,-99.00,109.00,-113.00,91.00,-58.00,65.00
2020-01-02,18:15,21.96,26.50,306.00,,,,,,24.00,30.00,-54.00,48.00,-54.00,48.00,-55.00,49.00,-57.00,52.00
2020-01-02,18:30,21.96,26.00,246.00,,,,,,22.00,31.00,-50.00,51.00,-47.00,50.00,-49.00,68.00,-59.00,50.00
2020-01-02,18:45,21.84,26.36,610.00,,,,,,20.00,33.00,-73.00,83.00,-122.00,162.00,-161.00,203.00,-98.00,95.00
2020-01-02,19:00,,,,,,,,,,,,,,,,,,
2020-01-02,19:15,21.71,26.24,25.00,,,,,,17.00,29.00,-58.00,55.00,-53.00,53.00,-58.00,48.00,-64.00,68.00
2020-01-02,19:30,21.82,26.64,22.00,,,,,,16.00,19.00,-48.00,50.00,-48.00,48.00,-47.00,47.00,-56.00,56.00
2020-01-02,19:45,22.00,26.55,22.00,,,,,,13.00,18.00,-53.00,57.00,-49.00,46.00,-47.00,49.00,-52.00,50.00
2020-01-02,20:00,21.99,26.16,24.00,,,,,,13.00,13.00,-56.00,46.00,-53.00,49.00,-45.00,45.00,-55.00,49.00
2020-01-02,20:15,21.89,26.16,33.00,,,,,,6.00,13.00,-56.00,54.00,-49.00,45.00,-56.00,52.00,-55.00,56.00
2020-01-02,20:30,,,,,,,,,,,,,,,,,,
2020-01-02,20:45,21.68,26.52,26.00,,,,,,4.00,6.00,-53.00,56.00,-49.00,55.00,-54.00,49.00,-183.00,62.00
2020-01-02,21:00,21.92,26.92,247.00,,,,,,1.00,4.00,-59.00,52.00,-49.00,49.00,-54.00,48.00,-54.00,52.00
2020-01-02,21:15,22.01,26.82,337.00,,,,,,0.00,2.00,-82.00,99.00,-122.00,171.00,-127.00,177.00,-74.00,94.00
2020-01-02,21:30,22.09,27.43,363.00,,,,,,1.00,3.00,-50.00,48.00,-54.00,51.00,-48.00,61.00,-59.00,51.00
2020-01-02,21:45,22.20,27.05,258.00,,,,,,3.00,3.00,-50.00,55.00,-45.00,46.00,-49.00,55.00,-52.00,48.00
2020-01-02,22:00,22.12,27.12,315.00,,,,,,2.00,3.00,-53.00,53.00,-48.00,61.00,-61.00,54.00,-59.00,56.00
2020-01-02,22:15,22.06,27.44,399.00,,,,,,2.00,3.00,-55.00,59.00,-49.00,62.00,-59.00,62.00,-52.00,49.00
2020-01-02,22:30,22.15,27.62,361.00,,,,,,3.00,3.00,-48.00,45.00,-52.00,49.00,-55.00,53.00,-53.00,53.00
2020-01-02,22:45,22.22,27.67,252.00,,,,,,3.00,3.00,-46.00,45.00,-49.00,45.00,-60.00,64.00,-50.00,45.00
2020-01-02,23:00,22.20,27.38,343.00,,,,,,3.00,3.00,-46.00,44.00,-39.00,39.00,-51.00,44.00,-49.00,53.00
2020-01-02,23:15,22.04,27.33,467.00,,,,,,2.00,3.00,-106.00,206.00,-150.00,373.00,-160.00,276.00,-99.00,149.00
2020-01-02,23:30,,,,,,,,,,,,,,,,,,
2020-01-02,23:45,21.78,27.16,475.00,,,,,,3.00,3.00,-57.00,69.00,-78.00,181.00,-96.00,194.00,-58.00,114.00
2020-01-03,00:00,21.93,27.61,399.00,,,,,,3.00,3.00,-160.00,133.00,-259.00,260.00,-232.00,172.00,-93.00,89.00
2020-01-03,00:15,21.97,27.76,445.00,,,,,,2.00,4.00,-46.00,45.00,-46.00,62.00,-59.00,76.00,-54.00,50.00
2020-01-03,00:30,22.06,27.68,402.00,,,,,,3.00,3.00,-50.00,49.00,-48.00,60.00,-58.00,71.00,-53.00,59.00
2020-01-03,00:45,21.96,27.23,391.00,,,,,,3.00,3.00,-51.00,46.00,-53.00,46.00,-56.00,78.00,-53.00,76.00
2020-01-03,01:00,21.81,27.21,21.00,,,,,,3.00,3.00,-56.00,52.00,-44.00,51.00,-58.00,66.00,-56.00,54.00
2020-01-03,01:15,21.67,27.33,27.00,,,,,,3.00,3.00,-49.00,62.00,-46.00,52.00,-54.00,48.00,-52.00,49.00
2020-01-03,01:30,21.71,27.42,25.00,,,,,,3.00,3.00,-57.00,55.00,-54.00,46.00,-55.00,56.00,-171.00,58.00
