Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2019-02-01,00:00,21.91,9.86,24.00,,,,,,0.00,0.00,-57.00,51.00,-45.00,45.00,-45.00,44.00,-54.00,55.00
2019-02-01,00:15,21.96,9.76,22.00,,,,,,0.00,0.00,-56.00,48.00,-47.00,44.00,-51.00,46.00,-56.00,59.00
2019-02-01,00:30,21.85,9.89,26.00,,,,,,0.00,0.00,-52.00,56.00,-56.00,47.00,-49.00,43.00,-55.00,57.00
2019-02-01,00:45,21.72,10.01,23.00,,,,,,0.00,0.00,-57.00,54.00,-45.00,45.00,-44.00,50.00,-61.00,56.00
2019-02-01,01:00,21.72,9.90,23.00,,,,,,0.00,0.00,-61.00,53.00,-49.00,51.00,-52.00,65.00,-56.00,52.00
2019-02-01,01:15,22.08,9.82,463.00,,,,,,0.00,1.00,-52.00,52.00,-46.00,65.00,-51.00,65.00,-58.00,64.00
2019-02-01,01:30,22.28,10.15,470.00,,,,,,1.00,1.00,-59.00,44.00,-74.00,82.00,-144.00,94.00,-120.00,68.00
2019-02-01,01:45,22.25,10.31,20.00,,,,,,1.00,1.00,-50.00,44.00,-39.00,39.00,-41.00,43.00,-45.00,53.00
2019-02-01,02:00,22.05,10.39,462.00,,,,,,1.00,1.00,-59.00,87.00,-137.00,231.00,-156.00,247.00,-74.00,134.00
2019-02-01,02:15,21.72,10.47,523.00,,,,,,1.00,2.00,-66.00,79.00,-121.00,164.00,-151.00,195.00,-82.00,121.00
2019-02-01,02:30,21.94,10.28,438.00,,,,,,1.00,1.00,-51.00,49.00,-53.00,78.00,-69.00,81.00,-58.00,45.00
2019-02-01,02:45,22.06,10.23,431.00,,,,,,1.00,1.00,-51.00,56.00,-64.00,80.00,-69.00,116.00,-63.00,60.00
2019-02-01,03:00,21.93,10.23,444.00,,,,,,1.00,1.00,-49.00,51.00,-51.00,65.00,-79.00,97.00,-57.00,73.00
2019-02-01,03:15,21.76,10.17,24.00,,,,,,1.00,1.00,-54.00,53.00,-48.00,56.00,-47.00,50.00,-59.00,59.00
2019-02-01,03:30,21.90,9.95,22.00,,,,,,1.00,1.00,-47.00,46.00,-52.00,47.00,-52.00,47.00,-53.00,51.00
2019-02-01,03:45,22.06,9.90,376.00,,,,,,1.00,1.00,-49.00,54.00,-58.00,42.00,-47.00,47.00,-65.00,51.00
2019-02-01,04:00,21.94,10.14,23.00,,,,,,0.00,1.00,-53.00,49.00,-66.00,62.00,-78.00,71.00,-60.00,52.00
2019-02-01,04:15,21.68,10.28,22.00,,,,,,1.00,1.00,-60.00,57.00,-46.00,44.00,-45.00,57.00,-58.00,58.00
2019-02-01,04:30,21.78,9.99,21.00,,,,,,1.00,1.00,-53.00,46.00,-50.00,44.00,-45.00,46.00,-55.00,57.00
2019-02-01,04:45,21.95,9.83,19.00,,,,,,1.00,1.00,-53.00,49.00,-45.00,53.00,-46.00,53.00,-54.00,55.00
2019-02-01,05:00,22.07,9.82,25.00,,,,,,1.00,1.00,-59.00,56.00,-47.00,48.00,-50.00,44.00,-56.00,55.00
2019-02-01,05:15,21.90,10.00,22.00,,,,,,1.00,1.00,-50.00,55.00,-45.00,43.00,-49.00,47.00,-57.00,61.00
2019-02-01,05:30,21.84,9.90,38.00,,,,,,1.00,1.00,-57.00,56.00,-46.00,51.00,-59.00,53.00,-57.00,56.00
2019-02-01,05:45,21.98,9.71,21.00,,,,,,1.00,1.00,-50.00,53.00,-54.00,44.00,-49.00,46.00,-52.00,50.00
2019-02-01,06:00,21.93,9.81,23.00,,,,,,1.00,1.00,-51.00,60.00,-46.00,48.00,-48.00,48.00,-58.00,53.00
2019-02-01,06:15,21.81,9.90,24.00,,,,,,1.00,1.00,-55.00,53.00,-46.00,49.00,-48.00,50.00,-54.00,49.00
2019-02-01,06:30,21.86,9.74,24.00,,,,,,1.00,1.00,-58.00,54.00,-50.00,50.00,-54.00,49.00,-54.00,59.00
2019-02-01,06:45,22.04,9.56,28.00,,,,,,1.00,1.00,-66.00,50.00,-44.00,41.00,-46.00,44.00,-58.00,59.00
2019-02-01,07:00,21.99,9.70,25.00,,,,,,1.00,1.00,-50.00,57.00,-50.00,45.00,-49.00,55.00,-58.00,56.00
2019-02-01,07:15,21.83,9.83,23.00,,,,,,1.00,1.00,-58.00,68.00,-51.00,50.00,-50.00,50.00,-62.00,54.00
2019-02-01,07:30,21.85,9.69,22.00,,,,,,1.00,1.00,-56.00,54.00,-47.00,52.00,-59.00,46.00,-52.00,60.00
2019-02-01,07:45,22.04,9.51,22.00,,,,,,1.00,1.00,-52.00,56.00,-51.00,50.00,-48.00,44.00,-54.00,51.00
2019-02-01,08:00,21.96,9.71,30.00,,,,,,1.00,1.00,-53.00,57.00,-51.00,50.00,-45.00,47.00,-66.00,55.00
2019-02-01,08:15,21.77,9.83,23.00,,,,,,1.00,1.00,-55.00,61.00,-49.00,50.00,-50.00,45.00,-53.00,52.00
2019-02-01,08:30,21.82,9.68,25.00,,,,,,1.00,1.00,-58.00,56.00,-45.00,55.00,-50.00,44.00,-58.00,53.00
2019-02-01,08:45,22.02,9.56,74.00,,,,,,0.00,1.00,-59.00,64.00,-49.00,49.00,-51.00,46.00,-55.00,55.00
2019-02-01,09:00,21.95,9.66,21.00,,,,,,0.00,0.00,-54.00,55.00,-46.00,44.00,-55.00,49.00,-52.00,50.00
