Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2020-07-01,00:00,23.52,53.01,182.00,,,,,,3.00,4.00,-55.00,62.00,-118.00,173.00,-139.00,135.00,-60.00,59.00
2020-07-01,00:15,23.50,52.64,23.00,,,,,,3.00,4.00,-51.00,59.00,-51.00,52.00,-54.00,52.00,-61.00,51.00
2020-07-01,00:30,23.35,52.24,23.00,,,,,,2.00,3.00,-53.00,53.00,-54.00,57.00,-54.00,55.00,-65.00,58.00
2020-07-01,00:45,23.30,52.07,196.00,,,,,,2.00,4.00,-55.00,51.00,-66.00,56.00,-59.00,52.00,-54.00,60.00
2020-07-01,01:00,23.32,52.21,299.00,,,,,,3.00,4.00,-60.00,50.00,-52.00,63.00,-63.00,76.00,-55.00,73.00
2020-07-01,01:15,23.28,51.95,157.00,,,,,,3.00,3.00,-57.00,59.00,-50.00,46.00,-55.00,58.00,-63.00,56.00
2020-07-01,01:30,23.21,51.84,170.00,,,,,,3.00,3.00,-52.00,61.00,-48.00,55.00,-53.00,53.00,-52.00,51.00
2020-07-01,01:45,23.15,51.67,22.00,,,,,,3.00,3.00,-60.00,60.00,-53.00,47.00,-56.00,51.00,-59.00,62.00
2020-07-01,02:00,23.15,51.55,187.00,,,,,,3.00,3.00,,,,,,,,
2020-07-01,02:15,23.09,51.29,254.00,,,,,,2.00,3.00,-57.00,81.00,-63.00,187.00,-69.00,161.00,-60.00,84.00
2020-07-01,02:30,23.10,50.76,22.00,,,,,,3.00,3.00,-60.00,54.00,-52.00,55.00,-50.00,48.00,-58.00,50.00
2020-07-01,02:45,23.08,50.62,438.00,,,,,,3.00,3.00,-67.00,84.00,-123.00,201.00,-133.00,158.00,-82.00,93.00
2020-07-01,03:00,23.05,50.62,43.00,,,,,,3.00,3.00,-61.00,47.00,-45.00,43.00,-47.00,48.00,-51.00,58.00
2020-07-01,03:15,22.97,50.49,485.00,,,,,,3.00,3.00,-93.00,98.00,-190.00,261.00,-159.00,159.00,-76.00,92.00
2020-07-01,03:30,22.95,49.88,480.00,,,,,,0.00,3.00,-49.00,51.00,-46.00,47.00,-56.00,56.00,-52.00,46.00
2020-07-01,03:45,22.96,49.97,24.00,,,,,,0.00,0.00,-59.00,49.00,-46.00,62.00,-50.00,45.00,-70.00,50.00
2020-07-01,04:00,22.96,49.17,22.00,,,,,,0.00,0.00,-54.00,55.00,-52.00,51.00,-56.00,54.00,-57.00,61.00
2020-07-01,04:15,22.84,49.36,22.00,,,,,,0.00,0.00,-60.00,56.00,-50.00,53.00,-54.00,47.00,-56.00,61.00
2020-07-01,04:30,22.80,48.50,,,,,,,,,,,,,,,,
2020-07-01,04:45,22.79,49.47,23.00,,,,,,0.00,0.00,-52.00,60.00,-55.00,52.00,-55.00,47.00,-60.00,57.00
2020-07-01,05:00,,,,,,,,,,,,,,,,,,
2020-07-01,05:15,22.76,49.43,25.00,,,,,,0.00,0.00,-57.00,59.00,-54.00,54.00,-55.00,54.00,-56.00,61.00
2020-07-01,05:30,22.68,48.81,22.00,,,,,,0.00,0.00,-49.00,48.00,-42.00,44.00,-52.00,44.00,-50.00,50.00
2020-07-01,05:45,22.67,49.64,23.00,,,,,,0.00,0.00,-63.00,54.00,-48.00,49.00,-53.00,54.00,-57.00,55.00
2020-07-01,06:00,,,,,,,,,,,,,,,,,,
2020-07-01,06:15,22.61,49.40,25.00,,,,,,0.00,0.00,-55.00,52.00,-51.00,53.00,-52.00,49.00,-55.00,64.00
2020-07-01,06:30,22.57,48.84,22.00,,,,,,0.00,0.00,-49.00,64.00,-48.00,46.00,-55.00,49.00,-58.00,55.00
